order_id,order_date,product_name,farmer_location,buyer_location,weather_condition,packaging_type,is_organic,farmer_experience_years,unit_price,quantity,discount_applied,total_price,payment_method,shipping_distance_km,delivery_days,order_status,has_complaint,complaint_escalated
33918,2024-10-01,Cacao,Mati City,Valencia City,Sunny,Bulk Sacks,0,12,239.62,540,0.0,129394.8,Online,187.94,2,Rejected,0,0
33919,2025-05-18,Pineapple,Cagayan de Oro City,San Jose,Cloudy,Eco-Friendly,0,10,118.66,59,0.0,7000.94,Crypto,233.57,1,Approved,0,0
33920,2024-05-10,Banana,Nueva Ecija,Valencia City,Rainy,Standard,0,4,50.56,43,0.0,2174.08,Bank Transfer,1208.66,5,Approved,0,0
33921,2024-08-11,Rice,Leyte,General Luna,Rainy,Standard,0,15,53.39,44,1036.4,1312.76,E-Wallet,231.76,1,Approved,0,0
33922,2024-04-06,Cabbage,Basilisa,Valencia City,Sunny,Eco-Friendly,0,4,64.77,50,0.0,3238.5,Crypto,302.84,3,Rejected,0,0
33923,2024-11-15,Coconut,Nueva Ecija,Iloilo,Sunny,Eco-Friendly,0,11,46.43,52,0.0,2414.36,E-Wallet,644.76,8,Approved,0,0
33924,2025-02-07,Potato,Bohol,Manila,Sunny,Premium Vacuum,0,14,70.08,53,0.0,3714.24,COD,694.94,5,Approved,0,0
33925,2025-01-11,Eggplant,Lianga,Bicol,Typhoon,Standard,0,6,70.38,49,0.0,3448.62,COD,703.23,16,Cancelled,0,0
33926,2024-01-18,Tomato,Del Carmen,Barobo,Cloudy,Standard,0,13,67.68,58,0.0,3925.44,COD,168.64,2,Approved,0,0
33927,2024-07-04,Garlic,Leyte,Gingoog City,Rainy,Standard,0,18,105.56,59,0.0,6228.04,E-Wallet,262.11,3,Approved,0,0
33928,2024-08-04,Carrot,Butuan City,Loreto,Rainy,Standard,0,10,91.79,44,0.0,4038.76,COD,162.62,3,Approved,0,0
33929,2025-07-24,Corn,Zamboanga City,Buenavista,Drought,Standard,0,16,70.34,31,0.0,2180.54,Bank Transfer,612.01,4,Approved,0,0
33930,2024-04-10,Garlic,Zamboanga City,Trento,Sunny,Standard,0,8,125.39,45,0.0,5642.55,Online,528.33,3,Approved,0,0
33931,2026-01-07,Rice,Mainit,Lianga,Rainy,Standard,1,8,67.78,49,0.0,3321.22,COD,144.83,1,Approved,0,0
33932,2026-02-08,Potato,Surigao City,Zamboanga City,Sunny,Standard,1,10,93.71,39,0.0,3654.69,COD,591.91,3,Approved,0,0
33933,2025-05-20,Cacao,Bicol,Pilar,Cloudy,Premium Vacuum,0,12,287.62,49,0.0,14093.38,Bank Transfer,685.72,4,Approved,0,0
33934,2026-05-22,Corn,Burgos,Cagdianao,Sunny,Standard,0,6,40.32,45,0.0,1814.4,Online,51.87,1,Approved,0,0
33935,2025-05-14,Pineapple,Cagayan de Oro City,Hinatuan,Rainy,Standard,0,8,113.17,51,0.0,5771.67,Online,196.54,1,Approved,0,0
33936,2025-06-03,Eggplant,Tubod,Bayugan City,Rainy,Eco-Friendly,0,30,67.52,44,632.7,2338.18,E-Wallet,111.72,1,Approved,0,0
33937,2025-01-01,Banana,Libjo,Maramag,Sunny,Standard,0,8,57.87,55,0.0,3182.85,COD,360.45,6,Approved,0,0
33938,2025-05-07,Eggplant,Iloilo,Cagayan de Oro City,Sunny,Standard,0,8,67.7,43,0.0,2911.1,Online,398.39,1,Approved,0,0
33939,2025-03-18,Coffee Beans,Cebu,Cagdianao,Rainy,Bulk Sacks,1,8,535.21,353,0.0,188929.13,Bank Transfer,239.81,1,Cancelled,0,0
33940,2024-08-06,Banana,Cagayan de Oro City,San Francisco,Rainy,Standard,0,8,72.4,40,0.0,2896.0,COD,185.52,1,Approved,1,0
33941,2026-04-14,Pineapple,Dapa,Malaybalay City,Rainy,Standard,0,5,112.91,53,0.0,5984.23,COD,295.41,2,Approved,0,0
33942,2025-09-19,Potato,Zamboanga City,Ilocos,Sunny,Eco-Friendly,1,13,132.44,38,0.0,5032.72,E-Wallet,1318.25,17,Approved,0,0
33943,2024-07-19,Tomato,General Luna,Davao City,Sunny,Standard,0,10,101.67,49,0.0,4981.83,Online,342.0,2,Approved,0,0
33944,2024-11-25,Cacao,Maramag,Hinatuan,Sunny,Premium Vacuum,0,15,300.06,48,0.0,14402.88,Online,163.17,1,Approved,0,0
33945,2024-08-31,Mango,Valencia City,Buenavista,Sunny,Eco-Friendly,1,4,133.32,37,0.0,4932.84,COD,154.9,1,Approved,0,0
33946,2026-04-14,Corn,Baguio,Buenavista,Sunny,Standard,0,6,36.11,47,0.0,1697.17,COD,1095.73,7,Approved,0,0
33947,2024-08-30,Carrot,Carmen,Bislig City,Sunny,Bulk Sacks,1,9,130.19,393,0.0,51164.67,Online,167.56,1,Approved,0,0
33948,2026-02-24,Corn,Ilocos,Malaybalay City,Rainy,Standard,0,20,31.46,45,447.73,967.97,COD,1596.33,7,Cancelled,0,0
33949,2025-12-16,Eggplant,Carmen,Pagadian City,Sunny,Standard,0,6,49.5,47,0.0,2326.5,E-Wallet,286.41,1,Approved,0,0
33950,2024-05-04,Potato,Bohol,Butuan City,Sunny,Standard,0,16,91.58,55,0.0,5036.9,COD,203.34,2,Approved,0,0
33951,2024-11-16,Eggplant,Dapa,Buenavista,Sunny,Bulk Sacks,1,8,68.78,497,0.0,34183.66,Online,120.9,1,Approved,0,0
33952,2025-03-28,Mango,Bacolod,Bacolod,Sunny,Standard,0,22,148.66,39,832.34,4965.4,Bank Transfer,1.0,1,Approved,0,0
33953,2024-05-11,Carrot,Koronadal City,Maramag,Sunny,Premium Vacuum,1,3,95.94,50,0.0,4797.0,COD,186.32,2,Approved,0,0
33954,2026-03-15,Corn,Buenavista,Bicol,Sunny,Eco-Friendly,1,9,44.65,56,0.0,2500.4,COD,662.87,4,Approved,0,0
33955,2025-09-25,Cacao,Mainit,Cantilan,Typhoon,Standard,1,9,458.7,35,0.0,16054.5,Online,62.19,2,Approved,0,0
33956,2024-12-23,Eggplant,San Francisco,Davao City,Sunny,Standard,0,4,50.3,47,0.0,2364.1,COD,192.6,1,Approved,0,0
33957,2025-09-05,Pineapple,Pilar,Basilisa,Sunny,Standard,0,4,81.15,58,283.84,4422.86,COD,74.66,1,Cancelled,0,0
33958,2026-02-05,Onion,Claver,Pilar,Rainy,Standard,0,13,180.75,43,2458.01,5314.24,Online,64.5,4,Approved,0,0
33959,2024-09-17,Cacao,Tandag City,Davao City,Sunny,Premium Vacuum,0,6,247.2,66,0.0,16315.2,COD,299.09,1,Cancelled,0,0
33960,2025-12-01,Mango,Valencia City,Batangas,Rainy,Standard,0,12,110.61,49,2180.13,3239.76,COD,985.01,5,Cancelled,0,0
33961,2025-04-28,Coffee Beans,Davao City,Del Carmen,Rainy,Eco-Friendly,0,8,391.82,55,0.0,21550.1,Online,386.2,6,Approved,0,0
33962,2026-01-30,Mango,Dapa,Cagdianao,Rainy,Standard,0,11,144.63,42,0.0,6074.46,Online,61.04,4,Cancelled,0,0
33963,2024-08-09,Pineapple,Cagayan de Oro City,Iloilo,Sunny,Standard,0,4,84.86,68,377.96,5392.52,COD,423.17,2,Approved,0,0
33964,2024-07-25,Coconut,Davao City,Cebu,Sunny,Standard,1,7,58.48,46,1130.69,1559.39,Crypto,441.52,3,Approved,0,0
33965,2024-07-17,Corn,Manila,San Jose,Rainy,Standard,0,10,45.92,49,531.29,1718.79,E-Wallet,863.85,9,Approved,0,0
33966,2024-10-11,Mango,Bacolod,Del Carmen,Typhoon,Standard,0,19,145.02,43,605.26,5630.6,COD,429.88,5,Approved,0,0
33967,2024-04-23,Corn,Pagadian City,Hinatuan,Rainy,Standard,0,5,39.16,47,0.0,1840.52,Online,367.52,4,Approved,0,0
33968,2026-03-12,Garlic,Batangas,Iloilo,Cloudy,Standard,0,10,142.58,50,0.0,7129.0,E-Wallet,429.62,2,Approved,0,0
33969,2025-09-23,Pineapple,Claver,San Jose,Sunny,Eco-Friendly,0,3,80.43,69,899.73,4649.94,Bank Transfer,53.52,2,Approved,1,0
33970,2025-08-16,Corn,Libjo,Buenavista,Sunny,Standard,0,7,50.3,39,0.0,1961.7,Bank Transfer,165.7,1,Approved,0,0
33971,2025-08-08,Onion,Pilar,Manila,Sunny,Eco-Friendly,0,9,127.13,51,0.0,6483.63,COD,978.53,8,Cancelled,0,0
33972,2025-03-18,Cabbage,Prosperidad,Iloilo,Cloudy,Eco-Friendly,1,11,76.91,51,0.0,3922.41,E-Wallet,573.31,1,Approved,0,0
33973,2024-09-26,Mango,Bayugan City,Madrid,Drought,Eco-Friendly,0,3,141.99,38,0.0,5395.62,Online,76.08,1,Approved,0,0
33974,2025-01-13,Banana,Del Carmen,Maramag,Drought,Standard,0,6,82.01,44,0.0,3608.44,Bank Transfer,349.18,4,Approved,0,0
33975,2026-02-09,Coconut,Buenavista,Bohol,Rainy,Standard,0,14,34.78,44,0.0,1530.32,Online,221.54,2,Approved,0,0
33976,2024-09-14,Eggplant,Libjo,Cagayan de Oro City,Sunny,Standard,0,2,67.12,57,0.0,3825.84,E-Wallet,284.7,2,Approved,0,0
33977,2025-06-26,Coffee Beans,Cagdianao,Libjo,Typhoon,Standard,0,5,426.34,47,9785.12,10252.86,E-Wallet,41.43,1,Approved,0,0
33978,2024-04-06,Pineapple,Pagadian City,Pampanga,Sunny,Standard,0,23,113.15,50,516.73,5140.77,COD,1072.03,11,Approved,0,0
33979,2024-12-19,Onion,Libjo,Pilar,Cloudy,Standard,0,15,170.32,57,0.0,9708.24,Crypto,105.71,1,Cancelled,0,0
33980,2026-03-18,Tomato,Pilar,Butuan City,Sunny,Standard,0,8,84.2,57,0.0,4799.4,COD,146.73,1,Approved,0,0
33981,2025-12-25,Eggplant,Bohol,Manila,Sunny,Standard,0,7,50.19,50,0.0,2509.5,COD,737.78,9,Approved,0,0
33982,2024-02-24,Mango,Gingoog City,Davao City,Sunny,Standard,1,17,177.61,45,0.0,7992.45,Online,233.49,3,Approved,0,0
33983,2025-09-01,Garlic,Del Carmen,Davao City,Sunny,Standard,0,4,125.22,42,2028.71,3230.53,Online,370.79,2,Approved,0,0
33984,2025-12-18,Corn,Libjo,General Luna,Cloudy,Premium Vacuum,1,5,45.26,42,0.0,1900.92,Online,103.58,1,Approved,0,0
33985,2024-04-18,Eggplant,Pagadian City,Prosperidad,Sunny,Standard,0,5,67.55,44,1112.09,1860.11,COD,319.89,1,Approved,0,0
33986,2025-10-17,Pineapple,Madrid,Mainit,Sunny,Standard,0,3,72.73,57,134.16,4011.45,COD,68.45,1,Rejected,0,0
33987,2024-10-18,Coconut,Cabadbaran City,San Francisco,Rainy,Standard,0,8,48.99,45,45.94,2158.61,E-Wallet,107.11,1,Approved,0,0
33988,2026-03-18,Rice,Bislig City,Bohol,Rainy,Standard,0,4,40.25,47,164.23,1727.52,E-Wallet,375.36,1,Approved,0,0
33989,2025-10-20,Garlic,Koronadal City,Digos City,Rainy,Premium Vacuum,1,4,181.24,43,0.0,7793.32,COD,81.94,2,Approved,0,0
33990,2026-06-15,Tomato,Zamboanga City,Pilar,Sunny,Standard,0,5,98.63,44,0.0,4339.72,Online,657.42,5,Approved,0,0
33991,2024-10-11,Onion,Malaybalay City,Bohol,Sunny,Standard,1,11,191.9,58,0.0,11130.2,COD,266.53,1,Approved,0,0
33992,2024-07-07,Coffee Beans,Dapa,Gingoog City,Sunny,Eco-Friendly,1,12,430.78,37,0.0,15938.86,COD,196.02,5,Approved,0,0
33993,2024-07-29,Cacao,Cebu,Cebu,Sunny,Standard,0,7,225.58,57,0.0,12858.06,COD,1.0,1,Approved,0,0
33994,2024-02-23,Corn,Cebu,Pagadian City,Rainy,Standard,0,9,32.7,54,0.0,1765.8,COD,351.6,4,Approved,0,0
33995,2024-09-24,Carrot,Tandag City,Davao City,Sunny,Eco-Friendly,0,12,89.27,55,0.0,4909.85,E-Wallet,249.95,1,Approved,0,0
33996,2024-03-07,Carrot,Zamboanga City,Burgos,Sunny,Premium Vacuum,0,22,63.38,59,0.0,3739.42,COD,698.88,4,Cancelled,0,0
33997,2024-01-24,Potato,Trento,Cebu,Sunny,Standard,0,3,75.29,55,0.0,4140.95,COD,396.45,4,Approved,0,0
33998,2025-11-13,Tomato,Cebu,Manila,Cloudy,Premium Vacuum,0,4,70.44,52,929.74,2733.14,Crypto,573.72,3,Approved,0,0
33999,2026-01-06,Carrot,Tagum City,Cebu,Cloudy,Standard,0,4,64.38,52,0.0,3347.76,Bank Transfer,495.1,4,Approved,1,0
34000,2024-11-13,Coconut,Basilisa,Tandag City,Drought,Eco-Friendly,0,7,66.11,45,0.0,2974.95,COD,170.14,3,Approved,0,0
34001,2025-04-26,Coconut,Cagayan de Oro City,Claver,Sunny,Standard,0,6,34.16,51,0.0,1742.16,Online,207.17,4,Approved,0,0
34002,2025-11-19,Garlic,Claver,Nueva Ecija,Sunny,Standard,0,6,145.13,45,92.54,6438.31,COD,996.55,8,Approved,0,0
34003,2026-03-25,Carrot,Trento,Cagayan de Oro City,Rainy,Standard,1,3,89.42,38,0.0,3397.96,Online,207.01,3,Approved,0,0
34004,2024-04-17,Garlic,Davao City,Tandag City,Rainy,Eco-Friendly,0,4,121.41,41,0.0,4977.81,Online,288.06,2,Approved,0,0
34005,2025-06-09,Onion,Cagdianao,Cagdianao,Cloudy,Standard,0,9,127.65,52,0.0,6637.8,COD,1.0,1,Approved,0,0
34006,2024-03-14,Banana,Loreto,Carmen,Rainy,Standard,0,5,48.46,50,0.0,2423.0,COD,186.2,2,Approved,0,0
34007,2025-11-21,Cabbage,Trento,Libjo,Typhoon,Standard,0,4,91.04,42,0.0,3823.68,COD,272.8,6,Approved,0,0
34008,2025-11-16,Onion,Baguio,Cabadbaran City,Rainy,Bulk Sacks,0,10,177.11,454,0.0,80407.94,Online,1079.78,17,Cancelled,0,0
34009,2025-10-21,Cabbage,Basilisa,Zamboanga City,Rainy,Standard,0,6,77.88,39,0.0,3037.32,Crypto,566.55,4,Cancelled,0,0
34010,2026-01-09,Cacao,Basilisa,Mati City,Sunny,Standard,0,7,315.95,46,0.0,14533.7,E-Wallet,461.47,2,Approved,0,0
34011,2024-05-24,Mango,Dapa,General Santos City,Sunny,Eco-Friendly,0,3,147.24,43,0.0,6331.32,COD,416.79,3,Cancelled,0,0
34012,2025-06-09,Pineapple,Digos City,Tagum City,Cloudy,Standard,0,5,107.54,35,0.0,3763.9,COD,107.85,1,Approved,0,0
34013,2026-03-11,Coconut,Cantilan,General Santos City,Sunny,Standard,0,7,31.38,57,0.0,1788.66,COD,464.75,1,Approved,0,0
34014,2025-08-16,Pineapple,Carmen,Pilar,Cloudy,Standard,0,13,83.64,50,0.0,4182.0,Online,161.35,2,Approved,0,0
34015,2025-05-15,Corn,Baguio,Pagadian City,Cloudy,Eco-Friendly,1,6,49.36,55,0.0,2714.8,E-Wallet,1407.14,13,Cancelled,0,0
34016,2025-04-28,Garlic,Loreto,Butuan City,Rainy,Bulk Sacks,0,7,115.82,529,0.0,61268.78,E-Wallet,190.8,5,Approved,0,0
34017,2026-03-16,Eggplant,Barobo,Bacolod,Cloudy,Standard,0,14,53.66,54,912.45,1985.19,Online,530.03,1,Approved,0,0
34018,2024-08-21,Mango,Hinatuan,Valencia City,Drought,Standard,0,7,139.02,38,0.0,5282.76,Bank Transfer,193.5,2,Approved,0,0
34019,2024-05-24,Rice,Iloilo,Maramag,Typhoon,Bulk Sacks,0,9,60.41,443,0.0,26761.63,E-Wallet,575.2,13,Cancelled,0,0
34020,2025-07-13,Cabbage,Dapa,Barobo,Typhoon,Eco-Friendly,0,8,116.08,35,1192.95,2869.85,COD,169.86,5,Cancelled,0,0
34021,2024-08-13,Coffee Beans,Maramag,Pampanga,Sunny,Standard,0,8,269.99,51,5657.45,8112.04,Online,1058.41,10,Approved,0,0
34022,2025-08-05,Garlic,Zamboanga City,Zamboanga City,Drought,Standard,0,18,144.57,43,2704.65,3511.86,COD,1.0,1,Cancelled,0,0
34023,2025-10-09,Eggplant,Gingoog City,Malaybalay City,Sunny,Standard,1,2,72.31,45,1123.12,2130.83,COD,93.04,3,Cancelled,0,0
34024,2026-05-22,Corn,Tubod,Bicol,Cloudy,Bulk Sacks,0,4,38.0,471,1815.0,16083.0,COD,569.66,4,Cancelled,0,0
34025,2024-02-16,Coffee Beans,Bayugan City,Zamboanga City,Rainy,Premium Vacuum,0,4,414.13,52,0.0,21534.76,COD,507.14,2,Approved,0,0
34026,2025-11-03,Garlic,Batangas,Pagadian City,Cloudy,Standard,0,29,139.87,56,0.0,7832.72,COD,960.62,8,Approved,0,0
34027,2024-10-01,Onion,Burgos,Cagdianao,Rainy,Standard,0,5,148.53,43,0.0,6386.79,COD,54.79,1,Approved,0,0
34028,2025-01-27,Carrot,Butuan City,Valencia City,Sunny,Eco-Friendly,0,10,67.37,54,0.0,3637.98,Online,151.16,4,Approved,0,0
34029,2025-12-18,Cacao,San Jose,Bohol,Sunny,Standard,0,18,329.49,42,0.0,13838.58,Online,191.99,2,Approved,0,0
34030,2025-05-30,Potato,Mainit,Bacolod,Sunny,Eco-Friendly,0,1,94.57,55,0.0,5201.35,COD,378.22,1,Cancelled,0,0
34031,2026-03-25,Rice,Pampanga,Claver,Rainy,Eco-Friendly,0,6,41.09,60,548.96,1916.44,Online,861.5,12,Cancelled,0,0
34032,2024-08-07,Garlic,Leyte,Placer,Sunny,Standard,0,13,108.98,60,0.0,6538.8,COD,166.94,2,Rejected,0,0
34033,2024-03-18,Mango,Gingoog City,Burgos,Drought,Standard,0,23,196.78,38,947.83,6529.81,COD,190.53,2,Approved,0,0
34034,2025-10-30,Corn,Buenavista,Burgos,Sunny,Standard,0,16,42.8,37,497.28,1086.32,Online,179.9,2,Approved,0,0
34035,2024-06-03,Tomato,Cagdianao,Manila,Sunny,Standard,1,16,125.22,43,579.84,4804.62,E-Wallet,824.45,4,Approved,0,0
34036,2024-01-21,Eggplant,Tandag City,Pampanga,Sunny,Eco-Friendly,0,9,50.68,61,0.0,3091.48,Online,1048.52,12,Approved,0,0
34037,2025-03-17,Carrot,Pilar,Dipolog City,Drought,Standard,0,14,83.91,50,0.0,4195.5,Bank Transfer,382.72,3,Approved,0,0
34038,2026-03-16,Cabbage,Pilar,Bislig City,Cloudy,Eco-Friendly,0,6,59.36,52,105.66,2981.06,COD,205.13,3,Approved,0,0
34039,2024-10-18,Onion,San Francisco,Loreto,Sunny,Standard,1,11,238.78,29,0.0,6924.62,COD,233.58,1,Cancelled,0,0
34040,2026-05-17,Garlic,Del Carmen,Tandag City,Rainy,Standard,0,5,117.85,64,0.0,7542.4,Online,106.44,1,Approved,0,0
34041,2025-08-14,Rice,Zamboanga City,Trento,Sunny,Premium Vacuum,0,13,58.54,50,0.0,2927.0,Online,536.65,6,Approved,0,0
34042,2026-06-16,Rice,Tandag City,Manila,Drought,Standard,0,3,66.78,41,12.28,2725.7,COD,907.51,8,Approved,0,0
34043,2024-01-29,Banana,Del Carmen,Buenavista,Sunny,Eco-Friendly,0,10,51.22,66,0.0,3380.52,COD,145.35,1,Approved,0,0
34044,2025-09-01,Banana,Surigao City,Madrid,Sunny,Standard,0,26,72.79,51,0.0,3712.29,E-Wallet,86.43,1,Approved,0,0
34045,2026-05-03,Carrot,Lianga,Loreto,Rainy,Standard,1,9,106.17,49,1789.45,3412.88,COD,207.76,1,Cancelled,0,0
34046,2025-01-29,Banana,Butuan City,Pampanga,Rainy,Eco-Friendly,0,10,53.51,72,0.0,3852.72,COD,922.69,6,Approved,0,0
34047,2024-07-20,Tomato,Davao City,Mainit,Drought,Eco-Friendly,0,11,143.59,41,0.0,5887.19,COD,300.01,2,Approved,0,0
34048,2025-02-22,Coffee Beans,Barobo,San Francisco,Sunny,Eco-Friendly,0,4,398.14,48,4794.67,14316.05,E-Wallet,17.55,3,Approved,0,0
34049,2024-01-24,Pineapple,Dipolog City,Bicol,Sunny,Bulk Sacks,1,6,147.78,426,0.0,62954.28,COD,667.42,4,Rejected,0,0
34050,2024-12-01,Mango,Trento,Bohol,Rainy,Standard,0,8,111.53,63,0.0,7026.39,Online,373.88,1,Approved,0,0
34051,2026-06-14,Cabbage,Prosperidad,Ilocos,Cloudy,Standard,1,6,110.27,30,0.0,3308.1,E-Wallet,1282.73,7,Approved,0,0
34052,2026-04-08,Eggplant,Koronadal City,Claver,Sunny,Standard,0,3,61.8,54,0.0,3337.2,COD,455.23,3,Cancelled,0,0
34053,2026-05-02,Carrot,Cebu,Batangas,Cloudy,Standard,0,10,83.65,52,0.0,4349.8,COD,583.56,5,Approved,0,0
34054,2024-12-27,Pineapple,Buenavista,San Jose,Sunny,Standard,0,1,109.04,44,0.0,4797.76,Crypto,134.4,1,Rejected,0,0
34055,2025-06-07,Carrot,Basilisa,Leyte,Cloudy,Standard,0,10,94.47,47,1151.93,3288.16,Crypto,126.25,2,Approved,0,0
34056,2025-03-04,Banana,San Jose,Placer,Cloudy,Eco-Friendly,0,6,49.57,50,0.0,2478.5,COD,41.76,1,Approved,0,0
34057,2025-10-21,Banana,Mainit,Zamboanga City,Sunny,Bulk Sacks,0,13,69.51,463,0.0,32183.13,Online,658.46,2,Approved,0,0
34058,2024-11-19,Garlic,Manila,Batangas,Rainy,Bulk Sacks,1,2,200.84,380,0.0,76319.2,COD,119.54,1,Cancelled,0,0
34059,2025-01-17,Banana,Butuan City,Buenavista,Rainy,Standard,0,6,55.55,40,0.0,2222.0,Online,18.57,4,Approved,0,0
34060,2026-03-30,Banana,San Jose,Prosperidad,Sunny,Standard,0,8,47.49,55,425.14,2186.81,COD,196.92,2,Approved,0,0
34061,2024-07-13,Banana,Maramag,Lianga,Sunny,Standard,0,15,66.11,50,950.71,2354.79,Online,170.96,1,Approved,0,0
34062,2025-11-14,Pineapple,Loreto,Pampanga,Cloudy,Standard,0,7,82.36,49,0.0,4035.64,COD,943.42,8,Approved,0,0
34063,2025-08-18,Coffee Beans,Cebu,Del Carmen,Rainy,Bulk Sacks,0,11,294.17,560,0.0,164735.2,COD,302.05,2,Cancelled,0,0
34064,2026-03-26,Garlic,Tandag City,Gingoog City,Sunny,Standard,0,14,142.04,53,0.0,7528.12,Crypto,154.8,1,Approved,0,0
34065,2025-08-04,Potato,San Jose,Ilocos,Cloudy,Premium Vacuum,0,5,118.32,32,0.0,3786.24,COD,1313.96,9,Cancelled,0,0
34066,2025-09-04,Banana,Loreto,Carmen,Sunny,Standard,0,5,67.49,41,973.19,1793.9,E-Wallet,186.57,1,Approved,0,0
34067,2025-08-03,Garlic,Leyte,Cantilan,Rainy,Premium Vacuum,0,9,117.75,53,0.0,6240.75,Online,242.47,3,Approved,0,0
34068,2026-05-07,Cabbage,Mati City,Batangas,Sunny,Premium Vacuum,0,9,64.13,51,0.0,3270.63,COD,1266.08,8,Approved,0,0
34069,2024-09-28,Tomato,Libjo,Iloilo,Rainy,Standard,0,14,80.52,50,1579.64,2446.36,COD,381.18,1,Approved,1,0
34070,2025-07-28,Tomato,Placer,Cagayan de Oro City,Sunny,Eco-Friendly,1,4,133.6,34,0.0,4542.4,Online,206.3,5,Cancelled,0,0
34071,2024-12-22,Coconut,Mati City,Maramag,Sunny,Standard,0,1,42.89,34,97.21,1361.05,Online,197.93,6,Approved,0,0
34072,2025-12-16,Onion,Cebu,Hinatuan,Sunny,Standard,0,8,178.47,40,2252.1,4886.7,Bank Transfer,403.84,2,Approved,0,0
34073,2026-01-31,Cabbage,Cantilan,Dapa,Sunny,Standard,1,5,70.85,42,0.0,2975.7,COD,57.32,3,Approved,0,0
34074,2025-04-16,Rice,Manila,Zamboanga City,Cloudy,Standard,0,4,39.6,40,0.0,1584.0,Online,1122.85,10,Approved,0,0
34075,2024-10-08,Coconut,Trento,Bohol,Sunny,Premium Vacuum,0,13,47.58,34,0.0,1617.72,COD,356.13,2,Approved,0,0
34076,2025-05-28,Rice,Manila,Pagadian City,Sunny,Standard,0,9,41.65,48,296.44,1702.76,Bank Transfer,1120.19,6,Approved,0,0
34077,2024-12-19,Rice,Cagdianao,Manila,Sunny,Bulk Sacks,1,7,68.26,394,0.0,26894.44,COD,818.0,9,Approved,0,0
34078,2025-03-29,Carrot,Placer,Mainit,Rainy,Eco-Friendly,0,13,67.8,57,549.56,3315.04,E-Wallet,20.03,1,Approved,0,0
34079,2026-06-13,Potato,San Jose,Dapa,Sunny,Eco-Friendly,0,11,90.57,42,486.61,3317.33,E-Wallet,66.82,1,Approved,0,0
34080,2025-05-18,Eggplant,Buenavista,Nueva Ecija,Cloudy,Eco-Friendly,0,15,65.01,41,0.0,2665.41,COD,1053.32,7,Cancelled,0,0
34081,2025-08-21,Corn,Prosperidad,Del Carmen,Sunny,Standard,0,7,47.26,50,0.0,2363.0,E-Wallet,161.59,1,Approved,0,0
34082,2025-12-28,Corn,General Santos City,Koronadal City,Rainy,Premium Vacuum,0,5,35.8,59,0.0,2112.2,COD,74.9,1,Cancelled,0,0
34083,2025-06-30,Banana,Loreto,Davao City,Typhoon,Bulk Sacks,0,19,84.11,440,0.0,37008.4,E-Wallet,426.12,4,Cancelled,0,0
34084,2024-07-06,Eggplant,Lianga,Tagum City,Sunny,Standard,0,13,66.05,46,476.23,2562.07,COD,166.53,3,Cancelled,0,0
34085,2025-11-20,Banana,Manila,Digos City,Cloudy,Standard,1,17,88.42,40,0.0,3536.8,Online,998.27,2,Approved,0,0
34086,2024-02-11,Corn,Nueva Ecija,Madrid,Sunny,Premium Vacuum,1,5,43.19,39,262.67,1421.74,E-Wallet,995.78,4,Approved,0,0
34087,2025-11-01,Onion,Baguio,Placer,Cloudy,Standard,0,4,174.57,64,0.0,11172.48,COD,1055.44,6,Rejected,0,0
34088,2024-08-18,Corn,Loreto,Mati City,Rainy,Standard,1,6,61.86,45,0.0,2783.7,E-Wallet,490.63,3,Approved,0,0
34089,2026-03-15,Cacao,Maramag,Trento,Sunny,Standard,0,8,355.4,39,0.0,13860.6,COD,141.47,1,Approved,0,0
34090,2025-09-25,Tomato,Loreto,Dipolog City,Rainy,Eco-Friendly,0,12,83.02,50,0.0,4151.0,COD,373.7,2,Cancelled,0,0
34091,2024-10-05,Tomato,Bayugan City,Cabadbaran City,Sunny,Standard,0,1,75.31,49,0.0,3690.19,Online,63.4,2,Approved,0,0
34092,2025-07-23,Garlic,Prosperidad,Lianga,Sunny,Standard,0,11,114.64,35,0.0,4012.4,COD,21.28,1,Approved,0,0
34093,2024-08-01,Tomato,Cantilan,Lianga,Sunny,Eco-Friendly,0,11,86.13,53,0.0,4564.89,COD,88.66,4,Approved,0,0
34094,2025-04-20,Onion,San Francisco,Nueva Ecija,Cloudy,Standard,1,15,179.65,47,0.0,8443.55,Online,1050.43,6,Approved,0,0
34095,2025-03-03,Corn,Madrid,Pampanga,Sunny,Eco-Friendly,1,8,41.91,52,586.31,1593.01,COD,910.92,3,Rejected,0,0
34096,2025-03-13,Potato,Hinatuan,Bislig City,Rainy,Standard,0,1,72.74,45,0.0,3273.3,E-Wallet,17.6,2,Approved,0,0
34097,2024-10-27,Corn,Mati City,Tubod,Sunny,Standard,0,10,43.93,33,0.0,1449.69,COD,341.25,3,Cancelled,0,0
34098,2025-11-19,Mango,Nueva Ecija,Cagayan de Oro City,Sunny,Standard,0,4,96.76,60,0.0,5805.6,Bank Transfer,946.91,8,Approved,0,0
34099,2024-04-30,Banana,Loreto,Valencia City,Rainy,Standard,0,3,46.39,50,948.72,1370.78,COD,383.67,4,Approved,0,0
34100,2026-02-26,Garlic,Digos City,Cebu,Sunny,Eco-Friendly,0,8,141.89,54,1695.51,5966.55,COD,467.98,6,Rejected,0,0
34101,2024-06-18,Coffee Beans,Leyte,Tubod,Sunny,Eco-Friendly,0,16,314.36,64,0.0,20119.04,E-Wallet,187.55,1,Approved,0,0
