order_id,order_date,product_name,farmer_location,buyer_location,unit_price,quantity,total_price,payment_method,delivery_days,order_status,has_complaint,complaint_escalated
21447,2026-04-06,Tomato,Dinagat Islands,Baguio,79.57,61,4853.77,COD,7,Approved,0,0
21448,2025-08-29,Rice,Davao,Pampanga,48.06,65,3123.9,Bank Transfer,6,Approved,0,0
21449,2025-04-18,Mango,Agusan del Norte,Cagayan de Oro,93.75,65,6093.75,COD,14,Approved,0,0
21450,2025-11-19,Garlic,Manila,Zamboanga,133.53,82,10949.46,COD,2,Cancelled,0,0
21451,2025-08-11,Mango,Surigao del Norte,Zamboanga,197.16,48,9463.68,Online,14,Approved,0,0
21452,2026-03-13,Carrot,Surigao del Norte,Batangas,84.2,100,8420.0,COD,14,Rejected,0,0
21453,2025-12-17,Onion,General Santos,Butuan,143.12,20,2862.4,Online,3,Approved,0,0
21454,2025-05-29,Corn,Surigao del Sur,Batangas,36.17,90,3255.3,Online,4,Rejected,0,0
21455,2025-08-10,Cabbage,Pampanga,Surigao del Norte,70.66,99,6995.34,Online,14,Approved,0,0
21456,2025-06-15,Corn,Iloilo,Agusan del Norte,41.62,13,541.06,Online,11,Approved,0,0
21457,2025-04-19,Onion,Manila,Cebu,160.14,39,6245.46,Bank Transfer,12,Rejected,0,0
21458,2025-04-26,Corn,Manila,Surigao del Norte,37.57,17,638.69,COD,13,Approved,0,0
21459,2025-07-03,Carrot,Manila,Manila,72.29,49,3542.21,COD,2,Approved,0,0
21460,2025-05-03,Garlic,Dinagat Islands,Davao,126.84,22,2790.48,COD,5,Approved,0,0
21461,2025-01-24,Carrot,Batangas,Agusan del Norte,74.22,93,6902.46,Online,6,Rejected,0,0
21462,2026-03-15,Rice,Butuan,Agusan del Norte,50.5,15,757.5,COD,1,Approved,0,0
21463,2025-01-22,Corn,Butuan,Baguio,39.88,64,2552.32,Online,11,Approved,0,0
21464,2025-12-10,Cabbage,Dinagat Islands,Dinagat Islands,75.19,25,1879.75,COD,3,Approved,0,0
21465,2025-04-02,Cabbage,Pampanga,Surigao del Sur,69.55,91,6329.05,Online,10,Approved,0,0
21466,2025-11-25,Garlic,Batangas,Pampanga,142.6,86,12263.6,Online,7,Approved,0,0
21467,2026-02-13,Carrot,Iloilo,Surigao del Norte,78.63,44,3459.72,COD,14,Rejected,0,0
21468,2025-10-26,Rice,Agusan del Norte,Baguio,50.27,97,4876.19,Online,6,Approved,0,0
21469,2025-07-12,Garlic,Zamboanga,Pampanga,128.24,46,5899.04,COD,12,Approved,1,1
21470,2025-02-01,Rice,General Santos,Surigao del Sur,53.55,68,3641.4,Bank Transfer,11,Approved,0,0
21471,2025-12-31,Cabbage,Cebu,Zamboanga,68.91,73,5030.43,COD,8,Rejected,0,0
21472,2026-04-05,Carrot,Cagayan de Oro,Manila,80.62,61,4917.82,COD,10,Rejected,0,0
21473,2025-10-28,Banana,Butuan,Butuan,57.51,16,920.16,COD,2,Approved,0,0
21474,2025-02-08,Carrot,Butuan,Iloilo,79.04,49,3872.96,COD,9,Approved,0,0
21475,2025-03-09,Carrot,Cebu,General Santos,77.94,11,857.34,COD,9,Approved,0,0
21476,2025-02-23,Onion,Batangas,Agusan del Norte,154.15,33,5086.95,COD,13,Rejected,0,0
21477,2026-02-21,Corn,Iloilo,Manila,36.41,41,1492.81,Online,6,Approved,0,0
21478,2025-08-14,Cabbage,Pampanga,Baguio,70.46,26,1831.96,COD,14,Rejected,0,0
21479,2025-08-08,Rice,Batangas,Zamboanga,46.67,38,1773.46,Bank Transfer,3,Approved,0,0
21480,2025-03-30,Carrot,Surigao del Sur,Zamboanga,78.76,26,2047.76,COD,3,Approved,0,0
21481,2026-04-16,Garlic,Iloilo,Butuan,135.18,53,7164.54,Bank Transfer,12,Approved,0,0
21482,2025-08-21,Onion,Zamboanga,Zamboanga,150.94,92,13886.48,COD,1,Cancelled,0,0
21483,2025-01-27,Corn,Agusan del Norte,Surigao del Sur,37.36,89,3325.04,Bank Transfer,2,Approved,0,0
21484,2026-02-09,Corn,Butuan,Surigao del Sur,36.64,31,1135.84,COD,11,Approved,1,1
21485,2026-04-21,Onion,Manila,Surigao del Norte,156.14,76,11866.64,COD,11,Approved,1,1
21486,2025-01-19,Cabbage,General Santos,Cagayan de Oro,70.89,48,3402.72,COD,9,Approved,0,0
21487,2025-03-22,Corn,Cagayan de Oro,Iloilo,43.36,78,3382.08,COD,14,Approved,0,0
21488,2026-03-01,Mango,Agusan del Sur,Surigao del Sur,99.81,129,12875.49,COD,4,Cancelled,0,0
21489,2025-06-06,Tomato,Cagayan de Oro,General Santos,84.48,92,7772.16,COD,7,Approved,0,0
21490,2025-07-23,Cabbage,Agusan del Norte,Cagayan de Oro,71.31,26,1854.06,COD,14,Approved,0,0
21491,2026-01-29,Mango,Cebu,Pampanga,166.63,27,4499.01,Bank Transfer,7,Approved,0,0
21492,2025-09-10,Carrot,Zamboanga,Davao,87.2,98,8545.6,Online,14,Approved,1,1
21493,2026-03-14,Tomato,Manila,Baguio,84.55,36,3043.8,COD,13,Rejected,0,0
21494,2026-01-22,Rice,Cagayan de Oro,Dinagat Islands,49.66,75,3724.5,COD,14,Approved,1,0
21495,2025-03-26,Mango,Agusan del Sur,Batangas,101.57,150,15235.5,Online,13,Approved,0,0
21496,2025-07-09,Cabbage,Davao,Agusan del Sur,67.73,46,3115.58,COD,13,Approved,0,0
21497,2025-04-07,Garlic,Pampanga,Surigao del Sur,124.08,48,5955.84,Bank Transfer,6,Approved,0,0
21498,2025-03-09,Banana,Cagayan de Oro,Surigao del Sur,55.27,30,1658.1,Online,13,Approved,0,0
21499,2025-08-07,Garlic,Manila,General Santos,118.8,60,7128.0,COD,5,Approved,0,0
21500,2025-06-09,Onion,General Santos,Davao,150.18,98,14717.64,COD,6,Cancelled,0,0
21501,2025-12-26,Banana,Pampanga,Agusan del Norte,56.02,38,2128.76,Online,2,Rejected,0,0
21502,2026-04-04,Mango,Iloilo,Pampanga,105.27,156,16422.12,Online,1,Approved,0,0
21503,2025-09-28,Corn,Agusan del Norte,Agusan del Sur,40.47,49,1983.03,Online,13,Rejected,0,0
21504,2025-08-30,Onion,Pampanga,Agusan del Norte,147.41,18,2653.38,COD,14,Approved,1,0
21505,2025-10-05,Onion,Surigao del Sur,Agusan del Norte,148.06,62,9179.72,COD,13,Approved,0,0
21506,2026-04-05,Banana,Cebu,Surigao del Sur,60.39,88,5314.32,COD,1,Approved,0,0
21507,2026-02-05,Banana,Davao,Davao,60.16,72,4331.52,COD,1,Approved,0,0
21508,2025-08-11,Tomato,Dinagat Islands,Agusan del Norte,85.9,54,4638.6,COD,13,Approved,1,0
21509,2025-03-15,Cabbage,Agusan del Norte,Iloilo,73.02,81,5914.62,Online,5,Approved,1,1
21510,2025-05-31,Mango,Agusan del Sur,Davao,93.56,99,9262.44,Online,4,Approved,0,0
21511,2026-04-09,Tomato,General Santos,Davao,73.09,69,5043.21,Online,9,Approved,0,0
21512,2025-07-31,Garlic,Manila,Surigao del Norte,122.61,85,10421.85,COD,13,Cancelled,0,0
21513,2025-02-25,Cabbage,Manila,Surigao del Sur,76.54,41,3138.14,COD,6,Approved,0,0
21514,2026-02-18,Mango,Cebu,Batangas,166.42,41,6823.22,COD,4,Approved,0,0
21515,2025-02-28,Garlic,Cebu,Butuan,124.67,42,5236.14,COD,14,Approved,1,1
21516,2025-12-31,Onion,Surigao del Sur,Agusan del Sur,149.92,93,13942.56,COD,11,Approved,1,1
21517,2025-09-22,Banana,Baguio,Agusan del Norte,56.84,64,3637.76,COD,9,Approved,0,0
21518,2026-03-23,Tomato,Surigao del Sur,Batangas,82.72,38,3143.36,COD,7,Rejected,0,0
21519,2025-08-10,Onion,Surigao del Norte,Batangas,147.85,100,14785.0,COD,9,Approved,1,1
21520,2025-09-17,Carrot,Agusan del Norte,Surigao del Norte,85.43,59,5040.37,COD,2,Approved,0,0
21521,2026-03-15,Garlic,Butuan,Iloilo,136.86,18,2463.48,COD,8,Approved,0,0
21522,2025-02-01,Banana,Agusan del Sur,Pampanga,60.83,45,2737.35,Online,10,Rejected,0,0
21523,2026-02-12,Rice,Davao,Butuan,54.55,25,1363.75,Online,11,Approved,0,0
21524,2025-08-04,Rice,Agusan del Norte,Agusan del Norte,50.1,35,1753.5,Online,1,Approved,0,0
21525,2025-04-07,Corn,Butuan,Zamboanga,36.37,92,3346.04,COD,8,Rejected,0,0
21526,2025-08-16,Carrot,Cagayan de Oro,Pampanga,82.9,89,7378.1,Online,13,Approved,1,1
21527,2026-03-13,Cabbage,Baguio,Manila,51.95,89,4623.55,Online,9,Rejected,0,0
21528,2025-05-04,Tomato,Batangas,Surigao del Sur,83.73,52,4353.96,COD,3,Approved,0,0
21529,2025-11-27,Carrot,Agusan del Norte,Iloilo,85.3,68,5800.4,COD,4,Rejected,0,0
21530,2025-01-22,Corn,Zamboanga,Manila,36.31,10,363.1,Online,13,Approved,0,0
21531,2026-02-24,Carrot,Iloilo,Agusan del Norte,80.81,48,3878.88,Bank Transfer,1,Approved,0,0
21532,2025-04-18,Garlic,Davao,Butuan,125.3,38,4761.4,COD,12,Approved,0,0
21533,2026-01-31,Mango,Iloilo,Davao,183.35,43,7884.05,Online,13,Approved,0,0
21534,2026-04-16,Tomato,General Santos,Baguio,77.2,32,2470.4,COD,13,Approved,0,0
21535,2025-11-12,Mango,Dinagat Islands,Agusan del Sur,193.72,14,2712.08,Online,3,Approved,0,0
21536,2026-01-07,Tomato,Batangas,Agusan del Sur,82.18,22,1807.96,COD,6,Approved,0,0
21537,2025-03-26,Carrot,Butuan,Dinagat Islands,82.76,40,3310.4,Online,13,Approved,0,0
21538,2025-07-23,Onion,Butuan,Zamboanga,150.78,79,11911.62,COD,13,Cancelled,0,0
21539,2025-11-10,Corn,General Santos,Butuan,41.38,90,3724.2,COD,13,Approved,1,1
21540,2025-04-30,Garlic,Batangas,Manila,136.56,86,11744.16,COD,4,Cancelled,0,0
21541,2025-12-05,Garlic,Batangas,Surigao del Norte,138.8,85,11798.0,COD,10,Cancelled,0,0
21542,2026-04-18,Tomato,Agusan del Norte,General Santos,79.91,87,6952.17,COD,1,Approved,0,0
21543,2026-02-01,Mango,Zamboanga,Zamboanga,177.32,20,3546.4,COD,2,Approved,0,0
21544,2025-08-11,Garlic,Zamboanga,Iloilo,126.64,69,8738.16,COD,1,Approved,0,0
21545,2026-04-03,Cabbage,Surigao del Sur,Cebu,69.87,58,4052.46,COD,14,Approved,1,1
21546,2025-06-03,Garlic,Surigao del Norte,Batangas,139.45,60,8367.0,COD,14,Rejected,0,0
21547,2026-02-20,Banana,Iloilo,Agusan del Norte,59.3,58,3439.4,COD,12,Approved,0,0
21548,2025-03-03,Corn,Butuan,Zamboanga,43.9,25,1097.5,COD,6,Approved,0,0
21549,2025-04-27,Carrot,Davao,Surigao del Norte,82.96,57,4728.72,COD,9,Approved,0,0
21550,2026-03-09,Banana,Manila,Cagayan de Oro,61.61,20,1232.2,Online,6,Rejected,0,0
21551,2025-09-07,Mango,Davao,Agusan del Norte,185.12,10,1851.2,Online,4,Approved,0,0
21552,2025-08-14,Cabbage,Zamboanga,General Santos,70.56,33,2328.48,Online,8,Approved,1,0
21553,2025-06-01,Mango,Butuan,Davao,164.96,6,989.76,Bank Transfer,3,Approved,1,1
21554,2025-10-06,Cabbage,Zamboanga,General Santos,73.21,67,4905.07,COD,5,Approved,0,0
21555,2025-10-20,Mango,Pampanga,Zamboanga,178.96,32,5726.72,Online,11,Approved,1,1
21556,2025-08-19,Tomato,Agusan del Sur,Baguio,83.97,89,7473.33,Online,2,Rejected,0,0
21557,2026-02-27,Onion,Surigao del Sur,Butuan,156.5,31,4851.5,Online,7,Approved,0,0
21558,2025-03-16,Onion,Cagayan de Oro,Davao,157.57,35,5514.95,Bank Transfer,11,Approved,0,0
21559,2025-08-16,Mango,General Santos,Iloilo,197.34,28,5525.52,COD,12,Approved,0,0
21560,2025-07-10,Rice,Surigao del Sur,Surigao del Norte,51.16,76,3888.16,COD,9,Approved,1,0
21561,2025-02-04,Corn,Agusan del Sur,Manila,42.11,83,3495.13,Online,2,Approved,0,0
21562,2025-10-17,Tomato,Zamboanga,Davao,82.7,67,5540.9,COD,4,Approved,0,0
21563,2025-08-26,Onion,Surigao del Sur,Dinagat Islands,136.32,42,5725.44,COD,3,Approved,0,0
21564,2025-03-20,Corn,Cagayan de Oro,Surigao del Norte,39.68,50,1984.0,COD,7,Rejected,0,0
21565,2026-01-31,Onion,Batangas,Pampanga,150.33,21,3156.93,COD,6,Approved,0,0
21566,2025-03-10,Onion,Surigao del Norte,Iloilo,137.4,47,6457.8,COD,2,Approved,0,0
21567,2025-08-25,Cabbage,Cagayan de Oro,Surigao del Norte,69.95,78,5456.1,Bank Transfer,7,Rejected,0,0
21568,2025-07-27,Tomato,Surigao del Norte,Agusan del Norte,84.75,20,1695.0,Bank Transfer,13,Rejected,0,0
21569,2026-02-19,Rice,Manila,Dinagat Islands,52.16,50,2608.0,COD,14,Approved,1,0
21570,2026-03-04,Banana,Cebu,Baguio,64.44,92,5928.48,COD,5,Approved,1,1
21571,2025-10-23,Tomato,Dinagat Islands,Zamboanga,72.92,40,2916.8,COD,10,Rejected,0,0
21572,2025-09-06,Mango,Cebu,Davao,176.25,32,5640.0,COD,13,Approved,0,0
21573,2026-04-30,Carrot,Zamboanga,Iloilo,84.89,27,2292.03,COD,1,Rejected,0,0
21574,2025-10-02,Garlic,Agusan del Norte,Surigao del Norte,124.45,91,11324.95,COD,9,Cancelled,0,0
21575,2025-03-16,Banana,Iloilo,Dinagat Islands,65.54,18,1179.72,COD,9,Approved,0,0
21576,2025-05-02,Rice,Agusan del Sur,Zamboanga,50.53,67,3385.51,Online,1,Approved,0,0
21577,2026-04-06,Garlic,Agusan del Sur,Pampanga,142.4,33,4699.2,COD,12,Approved,1,0
21578,2025-02-11,Rice,Butuan,Iloilo,48.42,80,3873.6,Bank Transfer,8,Approved,1,1
21579,2025-09-22,Cabbage,Iloilo,Butuan,63.71,100,6371.0,COD,8,Approved,0,0
21580,2025-03-10,Garlic,Zamboanga,Surigao del Sur,122.35,42,5138.7,COD,14,Approved,1,1
21581,2025-04-27,Carrot,Batangas,Batangas,75.11,80,6008.8,Online,3,Approved,0,0
21582,2025-10-13,Rice,Agusan del Sur,Iloilo,50.11,24,1202.64,Online,9,Approved,1,0
21583,2025-12-18,Carrot,Cebu,General Santos,75.5,70,5285.0,Online,13,Approved,1,0
21584,2025-08-25,Banana,Pampanga,Baguio,61.36,46,2822.56,COD,7,Approved,0,0
21585,2025-01-16,Rice,Manila,Davao,54.29,12,651.48,COD,7,Approved,0,0
21586,2026-04-09,Carrot,Batangas,Dinagat Islands,76.47,82,6270.54,Bank Transfer,8,Approved,0,0
21587,2025-07-13,Garlic,Surigao del Sur,Surigao del Norte,132.24,79,10446.96,Online,5,Approved,0,0
21588,2025-07-21,Mango,Agusan del Norte,General Santos,162.33,18,2921.94,Online,13,Approved,1,0
21589,2026-02-27,Corn,Cebu,Zamboanga,41.22,46,1896.12,Online,10,Rejected,0,0
21590,2025-11-08,Rice,Cagayan de Oro,Cagayan de Oro,45.13,23,1037.99,COD,1,Approved,0,0
21591,2026-02-08,Cabbage,Pampanga,Manila,72.67,16,1162.72,COD,1,Approved,0,0
21592,2025-10-22,Carrot,Agusan del Sur,Zamboanga,81.87,21,1719.27,COD,1,Approved,0,0
21593,2025-08-13,Garlic,Surigao del Sur,Baguio,132.45,31,4105.95,COD,3,Approved,0,0
21594,2025-02-15,Corn,Surigao del Sur,Surigao del Norte,41.96,66,2769.36,COD,4,Approved,1,1
21595,2025-11-21,Garlic,Iloilo,Zamboanga,119.69,11,1316.59,Online,11,Approved,1,0
21596,2025-01-22,Corn,Manila,Surigao del Sur,40.04,34,1361.36,COD,9,Rejected,0,0
21597,2026-02-07,Corn,Cagayan de Oro,Butuan,43.6,89,3880.4,Online,5,Approved,0,0
21598,2025-11-06,Banana,Dinagat Islands,Cebu,59.68,88,5251.84,Online,7,Approved,0,0
21599,2025-04-03,Mango,Surigao del Sur,Pampanga,96.59,79,7630.61,COD,5,Approved,0,0
21600,2025-10-25,Tomato,Davao,Zamboanga,83.5,51,4258.5,COD,4,Approved,1,0
21601,2025-10-30,Rice,Cagayan de Oro,Manila,49.19,73,3590.87,COD,1,Rejected,0,0
21602,2025-11-26,Cabbage,Zamboanga,General Santos,65.56,79,5179.24,COD,14,Approved,0,0
21603,2025-01-28,Onion,Cagayan de Oro,Dinagat Islands,150.38,18,2706.84,Online,6,Approved,0,0
21604,2025-09-26,Garlic,Pampanga,Pampanga,133.29,94,12529.26,Online,3,Approved,0,0
21605,2026-02-15,Cabbage,Baguio,Davao,48.36,96,4642.56,COD,14,Approved,0,0
21606,2025-02-12,Tomato,Cagayan de Oro,Dinagat Islands,84.53,54,4564.62,Online,4,Rejected,0,0
21607,2026-04-14,Banana,Zamboanga,Surigao del Norte,54.95,31,1703.45,Bank Transfer,14,Approved,1,0
21608,2025-09-11,Carrot,General Santos,Agusan del Sur,85.11,96,8170.56,Bank Transfer,6,Approved,0,0
21609,2026-04-11,Corn,Cagayan de Oro,Cagayan de Oro,42.9,24,1029.6,COD,3,Approved,1,0
21610,2025-12-25,Garlic,General Santos,Zamboanga,131.75,86,11330.5,COD,6,Approved,0,0
21611,2025-01-10,Onion,Manila,Agusan del Norte,135.36,39,5279.04,Online,9,Approved,0,0
21612,2026-01-11,Banana,Iloilo,Davao,60.77,26,1580.02,COD,8,Approved,1,0
21613,2025-11-16,Onion,Cagayan de Oro,Pampanga,153.1,30,4593.0,COD,6,Approved,0,0
21614,2025-03-03,Tomato,Agusan del Sur,Cebu,75.2,40,3008.0,Online,5,Approved,1,0
21615,2025-11-15,Garlic,Batangas,Zamboanga,123.3,65,8014.5,COD,3,Rejected,0,0
21616,2025-07-14,Banana,Iloilo,Dinagat Islands,58.18,63,3665.34,COD,4,Approved,0,0
21617,2025-10-07,Onion,Batangas,Batangas,145.6,43,6260.8,COD,1,Approved,0,0
21618,2026-02-08,Carrot,Dinagat Islands,Surigao del Sur,75.43,10,754.3,COD,7,Approved,0,0
21619,2025-02-27,Garlic,Davao,Pampanga,138.99,47,6532.53,Online,8,Approved,0,0
21620,2025-09-18,Rice,Cebu,Cebu,47.39,84,3980.76,Online,1,Approved,0,0
21621,2025-03-14,Carrot,Surigao del Sur,Baguio,84.93,90,7643.7,Online,3,Approved,0,0
21622,2025-07-27,Cabbage,Dinagat Islands,Dinagat Islands,67.92,26,1765.92,COD,3,Approved,0,0
21623,2025-03-10,Onion,General Santos,Iloilo,137.38,67,9204.46,COD,1,Approved,0,0
21624,2026-01-01,Carrot,General Santos,Zamboanga,75.86,98,7434.28,Bank Transfer,14,Rejected,0,0
21625,2025-12-12,Banana,Surigao del Norte,Cagayan de Oro,58.41,25,1460.25,Online,6,Rejected,0,0
21626,2025-10-07,Corn,Surigao del Sur,Pampanga,38.65,36,1391.4,Bank Transfer,8,Approved,0,0
21627,2026-01-10,Corn,Butuan,Dinagat Islands,39.24,71,2786.04,COD,7,Approved,0,0
21628,2025-06-22,Cabbage,Agusan del Sur,Davao,65.57,48,3147.36,Online,2,Approved,0,0
21629,2026-02-07,Corn,Dinagat Islands,Agusan del Sur,41.41,71,2940.11,COD,14,Approved,0,0
21630,2025-10-20,Carrot,Manila,General Santos,74.75,23,1719.25,COD,8,Approved,1,0
21631,2025-08-15,Rice,Dinagat Islands,Agusan del Sur,46.86,87,4076.82,COD,11,Approved,0,0
21632,2025-08-23,Rice,Batangas,Pampanga,46.69,18,840.42,COD,1,Approved,0,0
21633,2026-04-24,Carrot,Batangas,Manila,87.98,67,5894.66,COD,4,Approved,0,0
21634,2025-07-22,Garlic,Batangas,Davao,117.5,100,11750.0,COD,12,Approved,1,0
21635,2025-01-31,Corn,Iloilo,Manila,41.1,82,3370.2,Online,11,Approved,0,0
21636,2026-03-19,Onion,Surigao del Sur,Surigao del Norte,150.91,82,12374.62,COD,8,Cancelled,0,0
21637,2026-03-02,Rice,Zamboanga,Iloilo,46.46,96,4460.16,COD,5,Approved,0,0
21638,2025-04-26,Mango,Zamboanga,Surigao del Norte,96.28,42,4043.76,COD,1,Rejected,0,0
21639,2025-03-30,Tomato,Batangas,Davao,81.03,43,3484.29,COD,13,Approved,0,0
21640,2025-01-16,Carrot,Manila,Davao,85.34,37,3157.58,Bank Transfer,2,Approved,0,0
21641,2025-09-17,Cabbage,Dinagat Islands,Agusan del Norte,63.12,33,2082.96,COD,14,Approved,1,0
21642,2025-11-23,Banana,Zamboanga,Pampanga,64.95,49,3182.55,COD,10,Approved,0,0
21643,2025-08-19,Rice,Dinagat Islands,Batangas,45.83,38,1741.54,Online,7,Approved,0,0
21644,2025-12-30,Garlic,Butuan,Pampanga,133.05,98,13038.9,COD,3,Cancelled,0,0
21645,2025-02-06,Carrot,Dinagat Islands,Batangas,77.84,58,4514.72,Bank Transfer,11,Approved,1,0
21646,2025-03-11,Carrot,Iloilo,Baguio,87.31,60,5238.6,COD,1,Approved,0,0
21647,2025-11-26,Carrot,Batangas,Baguio,85.93,35,3007.55,Online,8,Approved,1,0
21648,2025-04-27,Mango,Manila,Zamboanga,94.23,114,10742.22,COD,9,Cancelled,0,0
21649,2025-02-02,Garlic,Baguio,Butuan,134.49,54,7262.46,COD,8,Approved,1,1
21650,2025-11-16,Carrot,Zamboanga,Agusan del Norte,77.42,100,7742.0,COD,4,Approved,0,0
21651,2025-04-07,Tomato,Cagayan de Oro,Cagayan de Oro,81.39,69,5615.91,COD,1,Approved,0,0
21652,2026-02-08,Tomato,General Santos,Cagayan de Oro,78.03,61,4759.83,COD,7,Rejected,0,0
21653,2025-10-22,Tomato,Zamboanga,Manila,85.79,32,2745.28,COD,7,Approved,0,0
21654,2025-10-25,Mango,General Santos,Iloilo,178.48,5,892.4,COD,3,Approved,0,0
21655,2025-02-16,Tomato,Agusan del Norte,Zamboanga,78.47,48,3766.56,COD,5,Rejected,0,0
21656,2026-04-21,Banana,Dinagat Islands,Zamboanga,58.82,94,5529.08,COD,12,Approved,1,1
21657,2025-01-04,Banana,General Santos,Surigao del Sur,65.46,89,5825.94,COD,14,Approved,1,1
21658,2025-09-18,Garlic,Davao,Surigao del Norte,118.97,48,5710.56,COD,3,Rejected,0,0
21659,2025-04-15,Onion,Baguio,Cagayan de Oro,162.47,81,13160.07,COD,3,Cancelled,0,0
21660,2025-11-26,Mango,Cagayan de Oro,Manila,188.71,23,4340.33,COD,14,Rejected,0,0
21661,2025-11-10,Tomato,Surigao del Sur,Dinagat Islands,74.27,73,5421.71,COD,8,Approved,0,0
21662,2025-09-15,Tomato,Dinagat Islands,Cagayan de Oro,77.95,12,935.4,COD,5,Approved,0,0
21663,2025-12-22,Banana,Baguio,Zamboanga,63.01,93,5859.93,COD,3,Approved,0,0
21664,2025-02-04,Carrot,Pampanga,Manila,77.94,24,1870.56,Bank Transfer,6,Approved,0,0
21665,2026-04-09,Tomato,Butuan,Agusan del Sur,80.12,42,3365.04,COD,7,Approved,0,0
21666,2025-03-14,Onion,Baguio,Zamboanga,162.02,80,12961.6,Bank Transfer,11,Approved,1,1
21667,2025-01-05,Carrot,Iloilo,Surigao del Sur,82.04,26,2133.04,Online,7,Approved,0,0
21668,2025-03-13,Corn,Iloilo,Davao,42.75,50,2137.5,Online,14,Approved,1,0
21669,2025-07-22,Tomato,Pampanga,Batangas,87.49,65,5686.85,Online,10,Approved,1,1
21670,2026-03-04,Banana,Zamboanga,Pampanga,55.93,25,1398.25,COD,5,Approved,0,0
21671,2025-10-17,Tomato,Manila,General Santos,77.9,44,3427.6,COD,9,Approved,0,0
21672,2025-04-16,Mango,Batangas,Iloilo,93.0,143,13299.0,COD,10,Approved,0,0
21673,2025-01-30,Rice,Batangas,Zamboanga,49.71,84,4175.64,COD,8,Approved,1,0
21674,2026-03-26,Rice,Iloilo,Baguio,53.67,65,3488.55,Online,7,Approved,0,0
21675,2026-02-14,Cabbage,Dinagat Islands,Surigao del Norte,66.2,91,6024.2,COD,5,Rejected,0,0
21676,2025-10-03,Mango,Surigao del Norte,Surigao del Sur,170.26,14,2383.64,COD,14,Approved,1,0
21677,2025-06-09,Garlic,Agusan del Sur,Baguio,134.32,69,9268.08,COD,8,Approved,0,0
21678,2025-05-20,Mango,Surigao del Sur,Agusan del Norte,102.69,117,12014.73,COD,4,Approved,0,0
21679,2026-04-11,Garlic,Zamboanga,Zamboanga,139.94,28,3918.32,Online,3,Approved,0,0
21680,2026-02-05,Banana,Iloilo,Manila,57.63,26,1498.38,COD,6,Rejected,0,0
21681,2025-12-24,Mango,Pampanga,Butuan,193.86,17,3295.62,Bank Transfer,1,Rejected,0,0
21682,2025-05-10,Onion,Cagayan de Oro,Dinagat Islands,157.15,10,1571.5,COD,14,Approved,0,0
21683,2026-03-14,Corn,Dinagat Islands,Davao,36.07,30,1082.1,COD,9,Rejected,0,0
21684,2025-03-15,Rice,Manila,Surigao del Sur,54.0,97,5238.0,COD,5,Approved,0,0
21685,2026-03-17,Garlic,Agusan del Norte,Batangas,126.49,37,4680.13,Bank Transfer,9,Approved,1,0
21686,2025-02-11,Mango,Agusan del Sur,Agusan del Norte,194.69,40,7787.6,COD,8,Approved,1,0
21687,2025-06-17,Carrot,Iloilo,Davao,74.16,90,6674.4,COD,6,Approved,0,0
21688,2025-01-18,Tomato,Zamboanga,Agusan del Sur,77.15,50,3857.5,Online,2,Approved,0,0
21689,2025-11-07,Carrot,Dinagat Islands,Davao,73.14,34,2486.76,COD,3,Approved,0,0
21690,2025-08-05,Tomato,Dinagat Islands,Agusan del Norte,86.47,92,7955.24,COD,7,Rejected,0,0
21691,2025-02-14,Onion,Pampanga,Baguio,142.39,40,5695.6,COD,9,Approved,1,0
21692,2026-02-16,Mango,Batangas,Dinagat Islands,193.36,36,6960.96,Online,14,Approved,0,0
21693,2025-08-27,Carrot,Batangas,Iloilo,83.22,83,6907.26,Online,8,Approved,1,0
21694,2026-04-17,Garlic,Dinagat Islands,Cagayan de Oro,124.43,94,11696.42,Bank Transfer,6,Rejected,0,0
21695,2025-05-26,Cabbage,Baguio,Surigao del Norte,50.69,57,2889.33,Online,13,Approved,1,1
21696,2026-03-28,Onion,Butuan,Butuan,164.77,81,13346.37,COD,3,Approved,0,0
21697,2025-05-26,Tomato,Batangas,Cebu,87.49,40,3499.6,Bank Transfer,1,Approved,0,0
21698,2025-11-14,Corn,Batangas,Agusan del Norte,37.68,64,2411.52,Online,12,Approved,0,0
21699,2025-10-04,Onion,Cagayan de Oro,Agusan del Norte,162.75,16,2604.0,Online,5,Approved,0,0
21700,2026-01-30,Cabbage,Zamboanga,Agusan del Sur,73.26,65,4761.9,COD,12,Approved,0,0
21701,2025-07-16,Garlic,Batangas,Batangas,118.73,29,3443.17,COD,2,Approved,0,0
21702,2025-09-23,Cabbage,Agusan del Norte,Butuan,76.73,71,5447.83,Bank Transfer,10,Approved,0,0
21703,2025-12-21,Tomato,Butuan,Pampanga,78.29,68,5323.72,COD,8,Approved,0,0
21704,2026-01-02,Rice,Surigao del Sur,Iloilo,50.77,72,3655.44,COD,13,Approved,0,0
21705,2025-11-02,Cabbage,Baguio,Manila,48.72,43,2094.96,COD,1,Approved,0,0
21706,2025-04-28,Carrot,General Santos,Cebu,87.95,33,2902.35,Online,8,Approved,0,0
21707,2025-05-10,Cabbage,Davao,General Santos,70.44,57,4015.08,Online,9,Approved,0,0
21708,2025-08-23,Carrot,Manila,Butuan,82.85,43,3562.55,Bank Transfer,14,Rejected,0,0
21709,2025-05-09,Rice,Cebu,General Santos,52.27,99,5174.73,COD,9,Approved,0,0
